merchant_id,gender,business_size_idx,daily_thrift_freq,cash_out_freq,avg_txn_value,account_age_months,repaid
MERCH_13538,M,0,1,0.45,2832.41,7,0
MERCH_13539,F,1,1,0.76,12098.94,21,1
MERCH_13540,F,0,8,5.3,871.46,28,1
MERCH_13541,M,0,6,4.37,1325.7,15,1
MERCH_13542,F,0,4,2.72,249.19,8,0
MERCH_13543,F,0,4,2.59,2326.47,12,1
MERCH_13544,M,0,4,2.05,3409.4,5,1
MERCH_13545,F,0,1,0.66,3144.27,8,0
MERCH_13546,F,0,5,2.52,4062.03,14,1
MERCH_13547,F,0,6,2.55,3832.21,4,1
MERCH_13548,F,0,3,1.82,2439.08,27,1
MERCH_13549,F,2,2,0.83,10881.39,15,0
MERCH_13550,M,0,3,2.13,6751.44,20,1
MERCH_13551,F,2,2,0.88,14230.34,22,0
MERCH_13552,F,1,1,0.64,13495.04,30,0
MERCH_13553,F,1,1,0.94,5229.24,33,1
MERCH_13554,F,1,2,0.81,5693.77,28,1
MERCH_13555,F,1,0,0.0,15421.59,4,0
MERCH_13556,F,0,6,4.62,829.37,14,1
MERCH_13557,F,1,0,0.0,7831.32,2,0
MERCH_13558,F,1,2,1.42,14156.82,19,0
MERCH_13559,F,1,3,1.63,7970.36,14,0
MERCH_13560,F,1,3,1.57,6630.39,7,0
MERCH_13561,M,0,6,5.35,4044.82,9,1
MERCH_13562,F,1,3,1.54,10209.0,33,1
MERCH_13563,F,1,1,0.61,13400.86,24,0
MERCH_13564,F,0,7,3.45,8784.59,21,1
MERCH_13565,M,0,0,0.0,2005.74,1,1
MERCH_13566,F,1,0,0.0,11327.15,21,0
MERCH_13567,M,2,3,1.74,6097.52,24,1
MERCH_13568,M,0,3,2.26,863.05,4,0
MERCH_13569,M,1,0,0.0,6742.01,6,0
MERCH_13570,F,0,7,4.77,623.58,3,1
MERCH_13571,F,0,3,2.21,1016.53,34,1
MERCH_13572,M,0,1,0.85,3677.24,25,1
MERCH_13573,M,0,1,0.95,3425.67,27,1
MERCH_13574,M,0,1,0.65,5856.45,18,0
MERCH_13575,F,0,2,1.83,5170.65,5,0
MERCH_13576,F,1,1,0.67,3934.5,24,0
MERCH_13577,F,1,0,0.0,12259.15,32,0
MERCH_13578,M,0,4,2.86,3401.59,21,1
MERCH_13579,F,0,6,5.32,1690.82,34,1
MERCH_13580,F,0,6,3.88,2874.87,29,1
MERCH_13581,M,1,3,2.35,3687.91,5,1
MERCH_13582,F,0,10,6.56,5535.18,28,1
MERCH_13583,M,0,2,1.74,3545.01,6,1
MERCH_13584,F,2,3,2.84,17845.4,11,0
MERCH_13585,F,1,2,1.07,7558.46,8,1
MERCH_13586,F,0,3,1.98,1233.14,35,1
MERCH_13587,M,0,6,2.67,403.17,11,1
MERCH_13588,F,0,5,2.39,1434.75,20,1
MERCH_13589,F,1,1,0.91,4222.48,22,1
MERCH_13590,M,1,2,1.4,12243.38,12,0
MERCH_13591,F,0,7,4.32,2974.26,5,1
MERCH_13592,F,1,2,1.54,13881.75,34,0
MERCH_13593,F,0,3,2.12,1621.01,34,1
MERCH_13594,F,0,3,1.68,4961.61,30,1
MERCH_13595,F,0,4,2.1,2170.46,23,1
MERCH_13596,F,0,2,1.45,1317.17,25,1
MERCH_13597,F,0,8,4.03,427.21,6,1
MERCH_13598,F,0,3,1.43,804.74,29,1
MERCH_13599,M,0,2,1.15,1475.03,21,1
MERCH_13600,F,0,2,1.75,2823.98,7,0
MERCH_13601,F,1,0,0.0,3791.37,9,1
MERCH_13602,F,0,5,4.29,9158.39,1,0
MERCH_13603,F,0,2,1.48,3920.07,31,1
MERCH_13604,F,1,0,0.0,2916.87,20,0
MERCH_13605,F,1,2,1.46,5078.57,28,1
MERCH_13606,M,1,4,2.54,5658.79,19,1
MERCH_13607,F,0,4,3.45,3126.16,1,0
MERCH_13608,M,0,2,1.8,448.35,29,1
MERCH_13609,M,1,1,0.56,21624.93,10,0
MERCH_13610,F,1,3,2.49,26266.46,23,1
MERCH_13611,F,0,4,2.28,3420.22,18,1
MERCH_13612,F,2,3,1.69,17481.87,29,0
MERCH_13613,M,0,4,2.02,2916.44,28,1
MERCH_13614,F,2,3,2.32,5777.66,7,1
MERCH_13615,F,2,3,1.63,3060.39,31,0
MERCH_13616,F,1,2,1.31,10035.49,2,0
MERCH_13617,M,2,3,2.54,7573.38,15,0
MERCH_13618,M,1,1,0.84,12543.48,22,1
MERCH_13619,F,0,2,1.74,1148.96,11,1
MERCH_13620,M,0,5,2.44,3822.34,19,1
MERCH_13621,F,0,4,2.89,1608.33,6,1
MERCH_13622,F,0,1,0.9,1124.96,9,1
MERCH_13623,M,1,2,0.85,4509.34,29,1
MERCH_13624,F,0,3,2.51,1313.26,3,0
MERCH_13625,F,0,7,3.75,3183.94,13,1
MERCH_13626,F,1,3,2.3,12328.99,15,1
MERCH_13627,M,2,1,0.79,1927.0,5,1
MERCH_13628,M,0,5,4.55,1419.98,5,1
MERCH_13629,F,0,3,2.04,3778.95,2,0
MERCH_13630,M,0,3,2.6,4258.73,30,1
MERCH_13631,F,1,1,0.42,8938.66,28,0
MERCH_13632,F,0,5,3.16,2329.88,32,1
MERCH_13633,F,1,1,0.64,3566.27,20,0
MERCH_13634,F,0,3,2.09,742.29,20,1
MERCH_13635,F,0,2,1.33,1910.26,29,1
MERCH_13636,M,2,0,0.0,5842.59,35,0
MERCH_13637,F,0,0,0.0,2277.26,32,1
MERCH_13638,F,0,5,2.73,3234.54,17,1
MERCH_13639,F,0,5,4.66,3095.01,8,1
MERCH_13640,F,0,5,3.22,3682.21,21,1
MERCH_13641,M,1,2,1.43,7276.58,23,0
MERCH_13642,F,0,8,3.56,1158.36,27,1
MERCH_13643,F,0,1,0.56,7552.77,6,0
MERCH_13644,M,0,4,1.69,873.81,8,1
MERCH_13645,F,1,3,1.43,3548.63,35,1
MERCH_13646,F,1,3,2.24,9184.61,5,1
MERCH_13647,F,1,2,1.64,4783.53,33,1
MERCH_13648,F,1,0,0.0,17754.9,1,0
MERCH_13649,M,0,3,1.61,2446.16,24,1
MERCH_13650,M,0,6,3.5,3631.55,32,1
MERCH_13651,F,0,7,4.99,2129.17,33,1
MERCH_13652,M,0,5,2.23,565.95,2,1
MERCH_13653,F,0,6,5.06,9998.1,17,1
MERCH_13654,F,1,2,1.33,8821.07,10,0
MERCH_13655,F,1,2,1.86,3469.33,2,1
MERCH_13656,F,2,2,0.93,6958.27,12,1
MERCH_13657,F,0,5,2.37,4190.45,30,0
MERCH_13658,F,1,4,2.37,1305.26,15,1
MERCH_13659,M,1,1,0.51,7372.45,23,0
MERCH_13660,F,1,1,0.78,5692.42,18,1
MERCH_13661,F,0,3,2.76,896.27,31,0
MERCH_13662,F,0,5,2.25,4263.64,29,1
MERCH_13663,F,0,7,3.73,1228.02,14,1
MERCH_13664,F,0,3,1.59,5568.85,23,0
MERCH_13665,F,1,4,2.72,4885.79,25,0
MERCH_13666,M,0,2,1.3,3805.19,28,1
MERCH_13667,F,0,5,4.0,3020.61,35,1
MERCH_13668,F,1,2,1.61,8337.91,30,0
MERCH_13669,F,1,2,1.43,7039.82,27,1
MERCH_13670,F,0,3,2.18,2670.18,8,1
MERCH_13671,F,1,2,1.73,11354.59,19,0
MERCH_13672,M,0,12,7.42,5718.88,1,1
MERCH_13673,F,0,5,2.03,1593.16,20,1
MERCH_13674,F,0,7,3.62,8953.43,30,1
MERCH_13675,F,1,2,0.84,13879.4,29,0
MERCH_13676,F,2,4,2.47,10186.85,8,1
MERCH_13677,F,0,3,1.79,3219.83,14,1
MERCH_13678,M,1,5,2.27,834.94,3,0
MERCH_13679,F,0,2,1.63,8697.61,3,1
MERCH_13680,M,1,3,2.11,11958.71,14,1
MERCH_13681,F,0,5,2.62,1106.37,21,1
MERCH_13682,M,0,7,5.72,609.4,35,1
MERCH_13683,F,1,1,0.77,12164.9,27,0
MERCH_13684,M,1,4,2.02,4994.7,28,0
MERCH_13685,F,0,4,3.76,2281.01,28,1
MERCH_13686,M,0,3,1.49,2207.54,5,1
MERCH_13687,F,0,6,4.95,2274.15,10,1
MERCH_13688,F,0,4,3.73,516.29,9,1
MERCH_13689,F,1,2,1.6,15547.69,20,0
MERCH_13690,M,2,2,1.53,4833.12,29,1
MERCH_13691,F,0,5,4.48,1982.88,29,1
MERCH_13692,M,0,1,0.55,1325.36,28,1
MERCH_13693,F,1,1,0.55,13070.79,11,1
MERCH_13694,F,0,6,4.52,1300.77,21,1
MERCH_13695,F,1,1,0.89,2961.41,35,1
MERCH_13696,M,0,1,0.74,3850.82,23,0
MERCH_13697,M,1,1,0.94,5760.84,29,1
MERCH_13698,M,1,2,1.05,9501.63,15,1
MERCH_13699,F,1,1,0.85,4559.68,17,0
MERCH_13700,F,1,0,0.0,3044.65,24,0
MERCH_13701,M,0,5,3.17,1759.61,35,1
MERCH_13702,F,1,0,0.0,13938.22,20,1
MERCH_13703,M,1,1,0.51,5206.31,11,0
MERCH_13704,M,0,4,3.7,4926.76,30,1
MERCH_13705,M,0,2,1.79,1650.02,20,1
MERCH_13706,M,0,2,0.87,3389.81,22,1
MERCH_13707,F,0,3,2.06,2184.53,24,0
MERCH_13708,F,0,3,2.07,1669.66,14,0
MERCH_13709,M,1,2,0.86,3316.15,13,0
MERCH_13710,F,0,4,1.69,1590.81,1,1
MERCH_13711,M,2,1,0.4,7804.19,27,0
MERCH_13712,M,0,1,0.69,531.74,13,0
MERCH_13713,F,0,2,1.31,1028.15,35,1
MERCH_13714,M,0,4,3.67,3327.63,8,1
MERCH_13715,F,0,4,2.35,763.33,18,1
MERCH_13716,F,0,6,4.57,2413.47,34,1
MERCH_13717,F,0,5,2.02,4000.57,6,0
MERCH_13718,F,0,10,7.65,5734.96,27,1
MERCH_13719,F,1,0,0.0,1214.99,18,0
MERCH_13720,F,1,0,0.0,7512.15,9,0
MERCH_13721,M,0,1,0.57,7300.12,15,0
MERCH_13722,M,1,0,0.0,17846.81,23,0
MERCH_13723,F,1,3,1.74,1799.41,3,0
MERCH_13724,F,0,4,2.49,2884.54,9,0
MERCH_13725,M,2,1,0.55,4207.56,22,1
MERCH_13726,F,1,1,0.59,4317.28,23,0
MERCH_13727,F,0,5,3.87,1548.07,20,1
MERCH_13728,F,0,2,1.81,3937.86,7,0
MERCH_13729,F,0,6,4.32,3107.09,17,1
MERCH_13730,F,0,3,1.22,3099.9,3,1
MERCH_13731,M,1,1,0.55,8964.42,7,1
MERCH_13732,F,0,6,5.54,1152.73,13,1
MERCH_13733,F,1,0,0.0,3081.19,23,1
MERCH_13734,F,1,2,0.93,2540.56,4,0
MERCH_13735,F,1,0,0.0,6654.66,9,0
MERCH_13736,M,1,0,0.0,1183.35,6,1
MERCH_13737,M,0,8,4.63,3045.62,18,1
MERCH_13738,M,0,1,0.79,6461.66,35,0
MERCH_13739,F,1,1,0.71,9615.75,23,0
MERCH_13740,M,0,6,3.51,3489.35,31,0
MERCH_13741,M,0,4,1.94,1336.89,20,1
MERCH_13742,M,2,1,0.6,5088.73,7,1
MERCH_13743,F,1,4,3.64,6474.68,12,1
MERCH_13744,F,0,2,1.69,2081.53,4,1
MERCH_13745,F,1,3,1.75,9172.73,12,1
MERCH_13746,M,1,1,0.7,18097.32,15,0
MERCH_13747,F,0,3,1.87,2118.57,2,1
MERCH_13748,F,0,2,1.31,5153.89,11,1
MERCH_13749,M,2,3,2.46,7117.24,33,1
MERCH_13750,M,0,5,3.49,725.97,14,1
MERCH_13751,M,0,3,1.5,2588.21,27,1
MERCH_13752,F,0,4,2.19,2731.02,4,1
MERCH_13753,M,1,1,0.71,2257.3,20,1
MERCH_13754,F,0,2,1.56,5604.68,2,1
MERCH_13755,F,0,11,7.47,3574.63,4,1
MERCH_13756,F,0,0,0.0,4536.75,24,1
MERCH_13757,F,2,1,0.83,14136.12,9,0
MERCH_13758,F,0,5,3.5,1096.19,19,1
MERCH_13759,M,1,2,1.87,14170.48,8,0
MERCH_13760,F,2,1,0.53,1527.42,28,1
MERCH_13761,M,0,4,3.62,2461.08,13,1
MERCH_13762,F,2,2,1.07,4962.76,8,0
MERCH_13763,F,2,3,2.08,2283.92,14,1
MERCH_13764,F,2,0,0.0,10420.59,10,0
MERCH_13765,F,0,5,3.03,3821.69,20,1
MERCH_13766,F,1,0,0.0,3181.2,1,0
MERCH_13767,F,1,3,1.65,7087.9,12,0
MERCH_13768,F,2,3,2.31,10091.92,35,1
MERCH_13769,F,0,4,3.37,233.73,20,1
MERCH_13770,F,1,2,1.02,11215.11,12,1
MERCH_13771,M,0,6,5.61,917.34,12,0
MERCH_13772,F,0,3,2.1,963.94,29,1
MERCH_13773,M,0,5,4.51,3694.26,3,1
MERCH_13774,M,1,1,0.77,2690.38,7,0
MERCH_13775,M,0,3,2.27,4760.18,23,0
MERCH_13776,M,1,2,1.18,5837.79,13,1
MERCH_13777,F,2,0,0.0,4556.0,11,0
MERCH_13778,M,0,5,2.08,4163.04,25,1
MERCH_13779,M,1,4,2.82,7205.94,20,1
MERCH_13780,F,0,6,2.51,2635.55,27,1
MERCH_13781,F,0,2,1.14,789.71,6,1
MERCH_13782,F,1,2,0.91,24525.21,6,0
MERCH_13783,M,2,2,1.8,20202.71,9,0
MERCH_13784,M,1,1,0.75,7454.51,21,0
MERCH_13785,F,1,1,0.77,5178.91,18,0
MERCH_13786,F,0,4,3.47,3202.68,1,1
MERCH_13787,F,0,4,3.21,548.81,12,0
MERCH_13788,F,1,2,0.94,8863.11,1,1
MERCH_13789,M,0,3,2.22,132.86,28,1
MERCH_13790,F,0,5,4.69,1846.63,24,1
MERCH_13791,F,1,0,0.0,2503.68,19,0
MERCH_13792,F,0,9,6.67,3758.69,14,1
MERCH_13793,M,0,5,3.55,1445.68,14,1
MERCH_13794,F,1,0,0.0,2161.66,26,1
MERCH_13795,M,1,3,2.78,14478.42,16,0
MERCH_13796,F,2,0,0.0,48394.52,24,0
MERCH_13797,F,1,2,0.9,6548.62,32,1
MERCH_13798,F,0,3,2.79,3165.84,6,1
MERCH_13799,F,2,3,2.4,3738.85,30,1
MERCH_13800,F,1,2,1.18,4520.43,23,1
MERCH_13801,M,0,2,1.11,6078.42,19,0
MERCH_13802,M,0,3,2.73,3578.05,25,1
MERCH_13803,M,1,1,0.55,10888.32,25,1
MERCH_13804,F,1,1,0.7,4071.44,2,1
MERCH_13805,M,1,1,0.52,3117.51,10,0
MERCH_13806,F,1,1,0.95,20688.11,27,0
MERCH_13807,F,1,0,0.0,6565.93,8,0
MERCH_13808,F,2,3,2.14,10311.34,33,0
MERCH_13809,F,1,0,0.0,3369.46,19,0
MERCH_13810,M,0,6,5.42,372.88,30,1
MERCH_13811,F,1,0,0.0,5525.46,34,0
MERCH_13812,F,0,2,1.66,6997.68,14,1
MERCH_13813,F,1,3,2.6,9618.9,20,1
MERCH_13814,F,2,2,1.24,9541.28,23,1
MERCH_13815,F,1,0,0.0,5208.71,15,1
MERCH_13816,F,1,1,0.84,6682.3,2,0
MERCH_13817,M,0,5,4.09,2542.11,24,1
MERCH_13818,M,0,2,1.79,2861.75,24,1
MERCH_13819,F,0,2,0.95,751.14,31,1
MERCH_13820,F,1,5,3.9,16149.32,16,0
MERCH_13821,F,1,1,0.76,10924.99,4,0
MERCH_13822,M,1,1,0.84,7915.22,34,0
MERCH_13823,F,0,3,1.24,4267.24,15,1
MERCH_13824,F,0,2,1.71,4935.04,19,0
MERCH_13825,F,1,1,0.58,12804.1,19,0
MERCH_13826,F,0,5,3.89,4434.45,35,1
MERCH_13827,F,1,0,0.0,4528.21,20,0
MERCH_13828,M,1,2,1.28,6885.05,29,0
MERCH_13829,F,1,4,3.24,14309.53,15,0
MERCH_13830,F,0,5,4.64,1957.25,20,1
MERCH_13831,M,2,2,1.16,12246.07,32,0
MERCH_13832,M,0,4,3.25,1407.75,13,1
MERCH_13833,F,2,0,0.0,3759.65,7,1
MERCH_13834,F,0,4,3.46,2894.47,16,0
MERCH_13835,F,0,3,1.92,6018.22,10,1
MERCH_13836,M,2,0,0.0,11013.72,2,0
MERCH_13837,F,0,4,3.3,2706.77,18,1
MERCH_13838,M,1,3,2.02,10928.01,34,1
MERCH_13839,M,1,1,0.55,9354.59,21,0
MERCH_13840,F,2,4,3.79,3807.26,21,1
MERCH_13841,F,2,1,0.74,6060.09,1,0
MERCH_13842,F,0,4,3.02,764.49,15,0
MERCH_13843,F,1,2,1.51,9604.63,10,0
MERCH_13844,F,0,0,0.0,4958.99,35,1
MERCH_13845,M,0,1,0.5,5485.05,25,0
MERCH_13846,M,1,3,1.3,5681.59,32,1
MERCH_13847,F,0,4,2.45,1202.92,31,1
MERCH_13848,M,1,1,0.71,10049.89,10,0
MERCH_13849,F,1,0,0.0,2141.38,3,1
MERCH_13850,F,1,2,1.56,1648.48,22,1
MERCH_13851,F,2,2,0.88,11555.78,2,0
MERCH_13852,F,0,3,2.5,2655.85,23,1
MERCH_13853,M,1,4,3.18,10384.56,24,1
MERCH_13854,M,2,1,0.52,1989.15,32,0
MERCH_13855,F,0,6,3.38,7541.65,33,0
MERCH_13856,F,0,7,5.91,632.24,27,1
MERCH_13857,F,1,1,0.83,17805.1,13,0
MERCH_13858,F,0,3,2.54,6014.61,29,1
MERCH_13859,M,0,1,0.58,4704.97,25,0
MERCH_13860,M,1,4,3.73,10959.34,19,0
MERCH_13861,F,1,2,1.59,9828.83,1,0
MERCH_13862,F,2,4,1.74,2719.84,35,1
MERCH_13863,F,1,4,2.65,3651.28,16,0
MERCH_13864,F,1,0,0.0,5327.78,8,0
MERCH_13865,F,0,2,0.99,2607.44,7,1
MERCH_13866,F,0,4,3.58,1856.06,21,1
MERCH_13867,M,0,5,4.07,2125.8,11,1
MERCH_13868,M,2,1,0.44,2708.46,26,0
MERCH_13869,F,0,1,0.9,6428.16,15,1
MERCH_13870,F,0,6,3.73,2991.94,6,1
MERCH_13871,F,1,5,3.24,22465.3,4,0
MERCH_13872,F,0,5,4.15,694.27,19,1
MERCH_13873,M,0,4,3.02,757.16,21,1
MERCH_13874,F,1,3,1.92,14568.2,18,0
MERCH_13875,F,0,5,2.71,1736.4,15,1
MERCH_13876,F,0,5,3.42,5374.16,2,1
MERCH_13877,M,0,2,1.44,4418.19,31,1
MERCH_13878,F,1,2,1.49,6709.35,6,0
MERCH_13879,F,1,1,0.73,3053.36,19,1
MERCH_13880,F,0,2,1.48,1091.88,15,0
MERCH_13881,M,1,4,2.65,4241.82,33,1
MERCH_13882,M,0,3,2.13,2526.41,26,0
MERCH_13883,F,2,3,1.68,11086.61,30,0
MERCH_13884,M,0,8,3.9,1051.4,11,1
MERCH_13885,M,1,1,0.73,3574.93,1,0
MERCH_13886,M,2,3,1.28,3321.24,14,0
MERCH_13887,F,1,1,0.44,30919.27,10,0
MERCH_13888,F,0,4,2.14,1608.51,17,1
MERCH_13889,F,0,4,2.03,3153.28,11,1
MERCH_13890,M,1,2,1.21,13874.57,15,0
MERCH_13891,F,0,3,1.81,1207.2,12,1
MERCH_13892,M,1,3,1.39,10521.06,3,0
MERCH_13893,F,1,0,0.0,10439.13,22,1
MERCH_13894,M,1,2,0.81,3142.68,26,0
MERCH_13895,M,0,4,2.37,1613.37,23,1
MERCH_13896,F,1,1,0.84,10519.5,16,0
MERCH_13897,M,1,2,1.09,6280.78,3,1
MERCH_13898,F,1,0,0.0,15035.14,30,0
MERCH_13899,M,0,4,1.82,741.89,13,1
MERCH_13900,F,0,9,3.66,5360.95,8,1
MERCH_13901,F,0,5,3.37,2221.78,24,1
MERCH_13902,M,0,7,4.58,1896.89,5,1
MERCH_13903,F,1,2,1.01,11308.47,7,0
MERCH_13904,M,2,2,1.12,5980.47,27,1
MERCH_13905,F,0,3,1.25,2670.18,12,1
MERCH_13906,F,1,2,1.68,13029.4,25,1
MERCH_13907,F,0,4,2.26,3090.02,33,1
MERCH_13908,F,0,8,4.17,4734.16,15,1
MERCH_13909,F,0,6,5.06,1824.4,31,1
MERCH_13910,F,0,6,2.53,3128.0,11,1
MERCH_13911,F,2,3,1.67,20015.84,6,0
MERCH_13912,F,0,2,1.09,564.32,26,1
MERCH_13913,M,1,3,1.63,9772.89,8,0
MERCH_13914,M,0,0,0.0,4137.45,30,1
MERCH_13915,F,2,1,0.91,18699.23,16,0
MERCH_13916,M,0,3,2.63,3195.4,15,0
MERCH_13917,F,0,6,3.77,3519.57,8,1
MERCH_13918,M,0,4,2.58,1449.23,35,1
MERCH_13919,M,0,2,1.38,5564.34,9,1
MERCH_13920,M,0,8,5.3,3824.05,21,1
MERCH_13921,F,2,0,0.0,4196.44,5,0
MERCH_13922,M,1,1,0.67,3767.07,19,1
MERCH_13923,F,1,2,1.01,6059.93,16,0
MERCH_13924,M,1,2,0.93,7624.74,18,0
MERCH_13925,F,0,5,4.53,2325.54,12,0
MERCH_13926,F,0,3,1.28,2411.5,16,1
MERCH_13927,M,2,1,0.89,5948.93,5,0
MERCH_13928,M,1,1,0.78,7212.49,3,0
MERCH_13929,F,2,1,0.62,14517.69,7,0
MERCH_13930,M,1,2,1.01,11346.53,32,1
MERCH_13931,F,0,3,1.71,659.75,31,1
MERCH_13932,F,0,1,0.69,5184.22,14,1
MERCH_13933,F,0,6,4.57,3187.71,24,1
MERCH_13934,F,0,8,6.24,1032.56,33,1
MERCH_13935,F,0,0,0.0,2669.45,5,1
MERCH_13936,F,0,4,2.42,1390.35,8,1
MERCH_13937,F,1,3,2.47,4184.68,2,0
MERCH_13938,F,2,1,0.91,5945.23,35,0
MERCH_13939,F,1,0,0.0,15465.62,34,0
MERCH_13940,M,2,0,0.0,4808.97,30,0
MERCH_13941,M,0,1,0.44,3933.81,23,1
MERCH_13942,F,0,3,1.32,9194.14,4,1
MERCH_13943,F,1,2,1.24,36600.53,35,0
MERCH_13944,F,0,5,4.02,2044.56,14,1
MERCH_13945,F,0,1,0.67,890.73,22,0
MERCH_13946,M,0,3,2.24,3358.87,30,1
MERCH_13947,F,0,4,3.46,3788.41,3,1
MERCH_13948,F,1,3,1.27,14804.0,11,0
MERCH_13949,F,0,4,3.63,3355.99,10,0
MERCH_13950,F,1,2,1.16,2403.85,3,0
MERCH_13951,M,1,1,0.43,820.34,5,0
MERCH_13952,M,0,4,3.44,5459.12,15,1
MERCH_13953,F,0,5,4.57,4498.1,6,1
MERCH_13954,F,0,4,3.29,1076.02,4,1
MERCH_13955,M,0,6,5.05,1025.28,23,1
MERCH_13956,M,1,3,2.64,23478.46,1,0
MERCH_13957,F,1,0,0.0,14911.98,34,1
MERCH_13958,F,1,0,0.0,5997.52,15,0
MERCH_13959,F,0,3,1.67,1247.21,4,0
MERCH_13960,F,1,1,0.54,5847.56,27,0
MERCH_13961,F,1,1,0.73,4820.0,13,1
MERCH_13962,F,0,4,3.22,3808.14,32,0
MERCH_13963,F,1,1,0.62,8852.91,9,0
MERCH_13964,F,0,4,2.48,1455.36,25,1
MERCH_13965,M,1,1,0.92,12124.61,3,0
MERCH_13966,F,1,2,1.37,3946.68,16,1
MERCH_13967,F,0,3,2.83,1498.08,17,1
MERCH_13968,F,1,3,2.62,6433.19,27,0
MERCH_13969,F,0,5,3.76,5029.94,10,1
MERCH_13970,M,0,2,0.81,1356.9,1,1
MERCH_13971,F,2,2,1.13,13268.58,29,1
MERCH_13972,F,2,1,0.63,23354.8,18,0
MERCH_13973,M,0,3,2.28,1678.29,32,1
MERCH_13974,F,0,3,1.85,4685.34,33,1
MERCH_13975,M,0,6,5.13,5403.86,22,1
MERCH_13976,F,0,4,3.06,12919.87,11,1
MERCH_13977,F,1,2,1.18,10415.09,29,0
MERCH_13978,F,2,2,1.66,6646.91,20,1
MERCH_13979,F,1,2,1.13,19970.16,22,0
MERCH_13980,M,0,5,2.17,4098.82,32,1
MERCH_13981,M,1,2,0.99,11603.12,8,1
MERCH_13982,F,0,3,1.2,3541.35,22,1
MERCH_13983,F,2,0,0.0,24133.86,15,0
MERCH_13984,M,2,3,2.23,4833.4,35,1
MERCH_13985,M,1,3,2.14,14211.59,16,0
MERCH_13986,F,0,2,1.53,3555.29,29,0
MERCH_13987,F,0,1,0.76,5694.77,34,1
MERCH_13988,F,0,6,4.27,1527.73,20,1
MERCH_13989,M,1,4,3.45,2640.5,13,1
MERCH_13990,F,0,5,3.21,8029.73,13,1
MERCH_13991,F,0,4,3.37,512.16,31,1
MERCH_13992,M,0,5,4.16,1418.55,21,0
MERCH_13993,F,1,3,1.53,1970.57,30,1
MERCH_13994,F,0,3,1.95,5115.13,25,1
MERCH_13995,F,2,3,2.58,3310.42,30,1
MERCH_13996,F,2,2,1.71,9749.67,10,0
MERCH_13997,F,2,1,0.41,3285.79,7,0
MERCH_13998,F,0,5,2.61,821.56,34,1
MERCH_13999,F,0,0,0.0,7632.65,4,0
MERCH_14000,F,0,3,1.28,4085.52,22,0
MERCH_14001,M,0,3,1.63,1891.11,29,1
MERCH_14002,M,0,8,4.34,2734.12,4,1
MERCH_14003,F,1,3,1.55,2541.89,1,1
MERCH_14004,F,0,3,1.85,9132.23,23,0
MERCH_14005,F,2,1,0.85,4119.4,23,0
MERCH_14006,F,0,3,1.6,4429.18,6,1
MERCH_14007,F,1,2,1.44,2057.18,5,0
MERCH_14008,M,1,0,0.0,8951.59,23,0
MERCH_14009,F,1,2,1.7,10764.46,7,0
MERCH_14010,F,2,1,0.62,7390.98,5,0
MERCH_14011,F,1,2,1.05,13004.29,33,1
MERCH_14012,M,2,2,1.78,5792.57,26,0
MERCH_14013,F,0,4,3.43,1428.77,21,1
MERCH_14014,F,1,1,0.74,7690.79,34,1
MERCH_14015,F,0,5,2.26,895.97,26,1
MERCH_14016,M,0,6,2.45,925.99,10,1
MERCH_14017,M,0,5,2.5,1381.49,2,1
MERCH_14018,F,0,8,4.07,6854.06,20,1
MERCH_14019,F,0,6,2.85,2298.5,14,1
MERCH_14020,F,0,3,1.63,9796.07,7,0
MERCH_14021,F,0,2,1.17,2160.84,10,0
MERCH_14022,M,2,2,1.63,4321.47,31,0
MERCH_14023,M,0,0,0.0,7415.43,8,0
MERCH_14024,M,1,2,0.91,4142.45,1,1
MERCH_14025,M,0,7,6.56,2102.27,29,1
MERCH_14026,F,2,1,0.81,2439.96,31,1
MERCH_14027,F,2,2,0.98,17948.78,8,0
MERCH_14028,M,1,0,0.0,7170.67,16,0
MERCH_14029,F,1,1,0.45,17365.73,19,0
MERCH_14030,M,0,4,3.21,3649.31,26,1
MERCH_14031,F,2,3,1.59,7014.61,10,1
MERCH_14032,F,2,1,0.44,9700.84,18,1
MERCH_14033,M,2,2,1.26,19297.55,2,1
MERCH_14034,F,1,1,0.79,8108.73,29,0
MERCH_14035,M,0,3,1.7,2126.47,2,1
MERCH_14036,M,2,2,1.33,1050.57,3,0
MERCH_14037,M,0,2,1.01,3531.16,24,1
MERCH_14038,M,1,2,1.27,7211.52,9,0
MERCH_14039,F,0,4,2.39,7118.54,14,0
MERCH_14040,M,2,1,0.64,2386.7,11,0
MERCH_14041,F,0,5,3.28,3613.02,24,1
MERCH_14042,F,0,2,0.9,568.56,14,0
MERCH_14043,F,1,2,0.9,5969.04,18,1
MERCH_14044,F,1,3,1.63,20273.71,13,0
MERCH_14045,F,1,3,1.39,20003.36,34,0
MERCH_14046,F,0,4,2.16,3489.54,19,1
MERCH_14047,F,0,1,0.41,3524.92,11,1
MERCH_14048,M,1,5,2.96,14392.01,26,0
MERCH_14049,F,2,1,0.52,7229.33,5,0
MERCH_14050,M,1,2,1.78,6585.21,21,1
MERCH_14051,M,0,2,1.74,817.45,9,1
MERCH_14052,M,2,0,0.0,8225.62,12,0
MERCH_14053,F,0,7,4.63,898.93,1,1
MERCH_14054,M,1,0,0.0,5594.08,14,1
MERCH_14055,F,0,5,3.44,5029.7,26,1
